Wave Index,Frame Number,Center of Mass X Coord
3,71,514.0
3,71,514.0
3,71,514.0
3,72,513.0
3,72,513.0
3,72,513.0
3,72,513.0
3,73,514.0
3,73,514.0
3,73,514.0
3,73,514.0
3,74,512.0
3,74,512.0
3,74,512.0
3,74,512.0
3,75,512.0
3,75,512.0
3,75,512.0
3,75,512.0
3,76,510.0
3,76,510.0
3,76,510.0
3,76,510.0
3,77,510.0
3,77,510.0
3,77,510.0
3,77,510.0
3,78,510.0
3,78,510.0
3,78,510.0
3,78,510.0
3,79,511.0
3,79,511.0
3,79,511.0
3,79,511.0
3,80,508.0
3,80,508.0
3,80,508.0
3,80,508.0
3,81,510.0
3,81,510.0
3,81,510.0
3,81,510.0
3,82,511.0
3,82,511.0
3,82,511.0
3,82,511.0
3,83,510.0
3,83,510.0
3,83,510.0
3,83,510.0
3,84,512.0
3,84,512.0
3,84,512.0
3,84,512.0
3,85,510.0
3,85,510.0
3,85,510.0
3,85,510.0
3,86,510.0
3,86,510.0
3,86,510.0
3,86,510.0
3,87,510.0
3,87,510.0
3,87,510.0
3,87,510.0
3,88,508.0
3,88,508.0
3,88,508.0
3,88,508.0
3,89,510.0
3,89,510.0
3,89,510.0
3,89,510.0
3,90,506.0
3,90,506.0
3,90,506.0
3,90,506.0
3,91,506.0
3,91,506.0
3,91,506.0
3,91,506.0
3,92,509.0
3,92,509.0
3,92,509.0
3,92,509.0
3,93,506.0
3,93,506.0
3,93,506.0
3,93,506.0
3,94,506.0
3,94,506.0
3,94,506.0
3,94,506.0
3,95,505.0
3,95,505.0
3,95,505.0
3,95,505.0
3,96,508.0
3,96,508.0
3,96,508.0
3,96,508.0
3,97,508.0
3,97,508.0
3,97,508.0
3,97,508.0
3,98,505.0
3,98,505.0
3,98,505.0
3,98,505.0
3,99,507.0
3,99,507.0
3,99,507.0
3,99,507.0
3,100,505.0
3,100,505.0
3,100,505.0
3,100,505.0
3,101,505.0
3,101,505.0
3,101,505.0
3,101,505.0
3,102,508.0
3,102,508.0
3,102,508.0
3,102,508.0
3,103,504.0
3,103,504.0
3,103,504.0
3,103,504.0
3,104,504.0
3,104,504.0
3,104,504.0
3,104,504.0
3,105,505.0
3,105,505.0
3,105,505.0
3,105,505.0
4,74,201.0
4,74,201.0
4,74,201.0
4,74,201.0
4,75,198.0
4,75,198.0
4,75,198.0
4,75,198.0
4,76,197.0
4,76,197.0
4,76,197.0
4,76,197.0
4,77,198.0
4,77,198.0
4,77,198.0
4,77,198.0
4,78,198.0
4,78,198.0
4,78,198.0
4,78,198.0
4,79,198.0
4,79,198.0
4,79,198.0
4,79,198.0
4,80,195.0
4,80,195.0
4,80,195.0
4,80,195.0
4,81,197.0
4,81,197.0
4,81,197.0
4,81,197.0
4,82,196.0
4,82,196.0
4,82,196.0
4,82,196.0
4,83,197.0
4,83,197.0
4,83,197.0
4,83,197.0
4,84,197.0
4,84,197.0
4,84,197.0
4,84,197.0
4,85,196.0
4,85,196.0
4,85,196.0
4,85,196.0
4,86,196.0
4,86,196.0
4,86,196.0
4,86,196.0
4,87,195.0
4,87,195.0
4,87,195.0
4,87,195.0
4,88,196.0
4,88,196.0
4,88,196.0
4,88,196.0
4,89,195.0
4,89,195.0
4,89,195.0
4,89,195.0
4,90,195.0
4,90,195.0
4,90,195.0
4,90,195.0
4,91,196.0
4,91,196.0
4,91,196.0
4,91,196.0
4,92,195.0
4,92,195.0
4,92,195.0
4,92,195.0
4,93,193.0
4,93,193.0
4,93,193.0
4,93,193.0
4,94,194.0
4,94,194.0
4,94,194.0
4,94,194.0
4,95,194.0
4,95,194.0
4,95,194.0
4,95,194.0
4,96,194.0
4,96,194.0
4,96,194.0
4,96,194.0
4,97,193.0
4,97,193.0
4,97,193.0
4,97,193.0
4,98,193.0
4,98,193.0
4,98,193.0
4,98,193.0
4,99,193.0
4,99,193.0
4,99,193.0
4,99,193.0
4,100,194.0
4,100,194.0
4,100,194.0
4,100,194.0
4,101,194.0
4,101,194.0
4,101,194.0
4,101,194.0
4,102,192.0
4,102,192.0
4,102,192.0
4,102,192.0
5,74,236.0
5,74,236.0
5,74,236.0
5,74,236.0
5,75,235.0
5,75,235.0
5,75,235.0
5,75,235.0
5,76,235.0
5,76,235.0
5,76,235.0
5,76,235.0
5,77,235.0
5,77,235.0
5,77,235.0
5,77,235.0
5,78,236.0
5,78,236.0
5,78,236.0
5,78,236.0
5,79,235.0
5,79,235.0
5,79,235.0
5,79,235.0
5,80,235.0
5,80,235.0
5,80,235.0
5,80,235.0
5,81,236.0
5,81,236.0
5,81,236.0
5,81,236.0
5,82,233.0
5,82,233.0
5,82,233.0
5,82,233.0
5,83,235.0
5,83,235.0
5,83,235.0
5,83,235.0
5,84,236.0
5,84,236.0
5,84,236.0
5,84,236.0
5,85,235.0
5,85,235.0
5,85,235.0
5,85,235.0
5,86,235.0
5,86,235.0
5,86,235.0
5,86,235.0
5,87,233.0
5,87,233.0
5,87,233.0
5,87,233.0
5,88,234.0
5,88,234.0
5,88,234.0
5,88,234.0
5,89,234.0
5,89,234.0
5,89,234.0
5,89,234.0
5,90,234.0
5,90,234.0
5,90,234.0
5,90,234.0
5,91,233.0
5,91,233.0
5,91,233.0
5,91,233.0
5,92,232.0
5,92,232.0
5,92,232.0
5,92,232.0
5,93,234.0
5,93,234.0
5,93,234.0
5,93,234.0
5,94,232.0
5,94,232.0
5,94,232.0
5,94,232.0
5,95,232.0
5,95,232.0
5,95,232.0
5,95,232.0
5,96,232.0
5,96,232.0
5,96,232.0
5,96,232.0
5,97,234.0
5,97,234.0
5,97,234.0
5,97,234.0
5,98,232.0
5,98,232.0
5,98,232.0
5,98,232.0
5,99,232.0
5,99,232.0
5,99,232.0
5,99,232.0
5,100,231.0
5,100,231.0
5,100,231.0
5,100,231.0
5,101,234.0
5,101,234.0
5,101,234.0
5,101,234.0
5,102,231.0
5,102,231.0
5,102,231.0
5,102,231.0
6,104,195.0
6,104,195.0
6,104,195.0
6,104,195.0
6,105,192.0
6,105,192.0
6,105,192.0
6,105,192.0
6,106,193.0
6,106,193.0
6,106,193.0
6,106,193.0
6,107,194.0
6,107,194.0
6,107,194.0
6,107,194.0
6,108,194.0
6,108,194.0
6,108,194.0
6,108,194.0
6,109,193.0
6,109,193.0
6,109,193.0
6,109,193.0
6,110,194.0
6,110,194.0
6,110,194.0
6,110,194.0
6,111,193.0
6,111,193.0
6,111,193.0
6,111,193.0
6,112,192.0
6,112,192.0
6,112,192.0
6,112,192.0
6,113,191.0
6,113,191.0
6,113,191.0
6,113,191.0
6,114,192.0
6,114,192.0
6,114,192.0
6,114,192.0
6,115,192.0
6,115,192.0
6,115,192.0
6,115,192.0
6,116,193.0
6,116,193.0
6,116,193.0
6,116,193.0
6,117,193.0
6,117,193.0
6,117,193.0
6,117,193.0
6,118,191.0
6,118,191.0
6,118,191.0
6,118,191.0
6,119,191.0
6,119,191.0
6,119,191.0
6,119,191.0
6,120,192.0
6,120,192.0
6,120,192.0
6,120,192.0
6,121,193.0
6,121,193.0
6,121,193.0
6,121,193.0
6,122,192.0
6,122,192.0
6,122,192.0
6,122,192.0
6,123,193.0
6,123,193.0
6,123,193.0
6,123,193.0
6,124,192.0
6,124,192.0
6,124,192.0
6,124,192.0
6,125,194.0
6,125,194.0
6,125,194.0
6,125,194.0
6,126,192.0
6,126,192.0
6,126,192.0
6,126,192.0
6,127,193.0
6,127,193.0
6,127,193.0
6,127,193.0
6,128,193.0
6,128,193.0
6,128,193.0
6,128,193.0
6,129,191.0
6,129,191.0
6,129,191.0
6,129,191.0
6,130,194.0
6,130,194.0
6,130,194.0
6,130,194.0
6,131,193.0
6,131,193.0
6,131,193.0
6,131,193.0
6,132,192.0
6,132,192.0
6,132,192.0
6,132,192.0
6,133,193.0
6,133,193.0
6,133,193.0
6,133,193.0
6,134,194.0
6,134,194.0
6,134,194.0
6,134,194.0
6,135,192.0
6,135,192.0
6,135,192.0
6,135,192.0
6,136,195.0
6,136,195.0
6,136,195.0
6,136,195.0
6,137,194.0
6,137,194.0
6,137,194.0
6,137,194.0
6,138,195.0
6,138,195.0
6,138,195.0
6,138,195.0
6,139,192.0
6,139,192.0
6,139,192.0
6,139,192.0
6,140,193.0
6,140,193.0
6,140,193.0
6,140,193.0
6,141,195.0
6,141,195.0
6,141,195.0
6,141,195.0
6,142,193.0
6,142,193.0
6,142,193.0
6,142,193.0
6,143,194.0
6,143,194.0
6,143,194.0
6,143,194.0
6,144,194.0
6,144,194.0
6,144,194.0
6,144,194.0
6,145,193.0
6,145,193.0
6,145,193.0
6,145,193.0
6,146,194.0
6,146,194.0
6,146,194.0
6,146,194.0
6,147,194.0
6,147,194.0
6,147,194.0
6,147,194.0
6,148,195.0
6,148,195.0
6,148,195.0
6,148,195.0
7,104,233.0
7,104,233.0
7,104,233.0
7,104,233.0
7,105,232.0
7,105,232.0
7,105,232.0
7,105,232.0
7,106,231.0
7,106,231.0
7,106,231.0
7,106,231.0
7,107,231.0
7,107,231.0
7,107,231.0
7,107,231.0
7,108,232.0
7,108,232.0
7,108,232.0
7,108,232.0
7,109,231.0
7,109,231.0
7,109,231.0
7,109,231.0
7,110,232.0
7,110,232.0
7,110,232.0
7,110,232.0
7,111,230.0
7,111,230.0
7,111,230.0
7,111,230.0
7,112,231.0
7,112,231.0
7,112,231.0
7,112,231.0
7,113,231.0
7,113,231.0
7,113,231.0
7,113,231.0
7,114,231.0
7,114,231.0
7,114,231.0
7,114,231.0
7,115,231.0
7,115,231.0
7,115,231.0
7,115,231.0
7,116,231.0
7,116,231.0
7,116,231.0
7,116,231.0
7,117,232.0
7,117,232.0
7,117,232.0
7,117,232.0
7,118,229.0
7,118,229.0
7,118,229.0
7,118,229.0
7,119,230.0
7,119,230.0
7,119,230.0
7,119,230.0
7,120,231.0
7,120,231.0
7,120,231.0
7,120,231.0
7,121,229.0
7,121,229.0
7,121,229.0
7,121,229.0
7,122,230.0
7,122,230.0
7,122,230.0
7,122,230.0
7,123,231.0
7,123,231.0
7,123,231.0
7,123,231.0
7,124,232.0
7,124,232.0
7,124,232.0
7,124,232.0
7,125,231.0
7,125,231.0
7,125,231.0
7,125,231.0
7,126,231.0
7,126,231.0
7,126,231.0
7,126,231.0
7,127,230.0
7,127,230.0
7,127,230.0
7,127,230.0
7,128,233.0
7,128,233.0
7,128,233.0
7,128,233.0
7,129,232.0
7,129,232.0
7,129,232.0
7,129,232.0
7,130,231.0
7,130,231.0
7,130,231.0
7,130,231.0
7,131,229.0
7,131,229.0
7,131,229.0
7,131,229.0
7,132,231.0
7,132,231.0
7,132,231.0
7,132,231.0
7,133,232.0
7,133,232.0
7,133,232.0
7,133,232.0
7,134,230.0
7,134,230.0
7,134,230.0
7,134,230.0
7,135,232.0
7,135,232.0
7,135,232.0
7,135,232.0
7,136,232.0
7,136,232.0
7,136,232.0
7,136,232.0
7,137,232.0
7,137,232.0
7,137,232.0
7,137,232.0
7,138,230.0
7,138,230.0
7,138,230.0
7,138,230.0
7,139,232.0
7,139,232.0
7,139,232.0
7,139,232.0
7,140,230.0
7,140,230.0
7,140,230.0
7,140,230.0
7,141,233.0
7,141,233.0
7,141,233.0
7,141,233.0
7,142,232.0
7,142,232.0
7,142,232.0
7,142,232.0
7,143,232.0
7,143,232.0
7,143,232.0
7,143,232.0
7,144,232.0
7,144,232.0
7,144,232.0
7,144,232.0
7,145,231.0
7,145,231.0
7,145,231.0
7,145,231.0
7,146,233.0
7,146,233.0
7,146,233.0
7,146,233.0
7,147,235.0
7,147,235.0
7,147,235.0
7,147,235.0
7,148,232.0
7,148,232.0
7,148,232.0
7,148,232.0
8,150,508.0
8,150,508.0
8,150,508.0
8,150,508.0
8,151,509.0
8,151,509.0
8,151,509.0
8,151,509.0
8,152,509.0
8,152,509.0
8,152,509.0
8,152,509.0
8,153,506.0
8,153,506.0
8,153,506.0
8,153,506.0
8,154,509.0
8,154,509.0
8,154,509.0
8,154,509.0
8,155,511.0
8,155,511.0
8,155,511.0
8,155,511.0
8,156,508.0
8,156,508.0
8,156,508.0
8,156,508.0
8,157,512.0
8,157,512.0
8,157,512.0
8,157,512.0
8,158,511.0
8,158,511.0
8,158,511.0
8,158,511.0
8,159,513.0
8,159,513.0
8,159,513.0
8,159,513.0
8,160,511.0
8,160,511.0
8,160,511.0
8,160,511.0
8,161,509.0
8,161,509.0
8,161,509.0
8,161,509.0
8,162,510.0
8,162,510.0
8,162,510.0
8,162,510.0
8,163,511.0
8,163,511.0
8,163,511.0
8,163,511.0
8,164,511.0
8,164,511.0
8,164,511.0
8,164,511.0
8,165,511.0
8,165,511.0
8,165,511.0
8,165,511.0
8,166,512.0
8,166,512.0
8,166,512.0
8,166,512.0
8,167,512.0
8,167,512.0
8,167,512.0
8,167,512.0
8,168,512.0
8,168,512.0
8,168,512.0
8,168,512.0
8,169,512.0
8,169,512.0
8,169,512.0
8,169,512.0
8,170,514.0
8,170,514.0
8,170,514.0
8,170,514.0
8,171,512.0
8,171,512.0
8,171,512.0
8,171,512.0
8,172,514.0
8,172,514.0
8,172,514.0
8,172,514.0
8,173,515.0
8,173,515.0
8,173,515.0
8,173,515.0
8,174,512.0
8,174,512.0
8,174,512.0
8,174,512.0
8,175,516.0
8,175,516.0
8,175,516.0
8,175,516.0
8,176,516.0
8,176,516.0
8,176,516.0
8,176,516.0
8,177,517.0
8,177,517.0
8,177,517.0
8,177,517.0
8,178,518.0
8,178,518.0
8,178,518.0
8,178,518.0
8,179,515.0
8,179,515.0
8,179,515.0
8,179,515.0
8,180,518.0
8,180,518.0
8,180,518.0
8,180,518.0
8,181,518.0
8,181,518.0
8,181,518.0
8,181,518.0
8,182,523.0
8,182,523.0
8,182,523.0
8,182,523.0
8,183,521.0
8,183,521.0
8,183,521.0
8,183,521.0
8,184,525.0
8,184,525.0
8,184,525.0
8,184,525.0
8,185,529.0
8,185,529.0
8,185,529.0
8,185,529.0
8,186,531.0
8,186,531.0
8,186,531.0
8,186,531.0
8,187,538.0
8,187,538.0
8,187,538.0
8,187,538.0
8,188,541.0
8,188,541.0
8,188,541.0
8,188,541.0
8,189,547.0
8,189,547.0
8,189,547.0
8,189,547.0
8,190,555.0
8,190,555.0
8,190,555.0
8,190,555.0
8,191,547.0
8,191,547.0
8,191,547.0
8,191,547.0
9,155,796.0
9,155,796.0
9,155,796.0
9,155,796.0
9,156,797.0
9,156,797.0
9,156,797.0
9,156,797.0
9,157,807.0
9,157,807.0
9,157,807.0
9,157,807.0
9,158,807.0
9,158,807.0
9,158,807.0
9,158,807.0
9,159,799.0
9,159,799.0
9,159,799.0
9,159,799.0
9,160,798.0
9,160,798.0
9,160,798.0
9,160,798.0
9,161,799.0
9,161,799.0
9,161,799.0
9,161,799.0
9,162,808.0
9,162,808.0
9,162,808.0
9,162,808.0
9,163,799.0
9,163,799.0
9,163,799.0
9,163,799.0
9,164,807.0
9,164,807.0
9,164,807.0
9,164,807.0
9,165,799.0
9,165,799.0
9,165,799.0
9,165,799.0
9,166,802.0
9,166,802.0
9,166,802.0
9,166,802.0
9,167,801.0
9,167,801.0
9,167,801.0
9,167,801.0
9,168,800.0
9,168,800.0
9,168,800.0
9,168,800.0
9,169,800.0
9,169,800.0
9,169,800.0
9,169,800.0
9,170,801.0
9,170,801.0
9,170,801.0
9,170,801.0
9,171,800.0
9,171,800.0
9,171,800.0
9,171,800.0
9,172,808.0
9,172,808.0
9,172,808.0
9,172,808.0
9,173,800.0
9,173,800.0
9,173,800.0
9,173,800.0
9,174,808.0
9,174,808.0
9,174,808.0
9,174,808.0
9,175,804.0
9,175,804.0
9,175,804.0
9,175,804.0
9,176,803.0
9,176,803.0
9,176,803.0
9,176,803.0
9,177,804.0
9,177,804.0
9,177,804.0
9,177,804.0
9,178,803.0
9,178,803.0
9,178,803.0
9,178,803.0
9,179,804.0
9,179,804.0
9,179,804.0
9,179,804.0
9,180,804.0
9,180,804.0
9,180,804.0
9,180,804.0
9,181,806.0
9,181,806.0
9,181,806.0
9,181,806.0
9,182,808.0
9,182,808.0
9,182,808.0
9,182,808.0
9,183,811.0
9,183,811.0
9,183,811.0
9,183,811.0
9,184,813.0
9,184,813.0
9,184,813.0
9,184,813.0
9,185,813.0
9,185,813.0
9,185,813.0
9,185,813.0
9,186,814.0
9,186,814.0
9,186,814.0
9,186,814.0
9,187,816.0
9,187,816.0
9,187,816.0
9,187,816.0
9,188,821.0
9,188,821.0
9,188,821.0
9,188,821.0
9,189,826.0
9,189,826.0
9,189,826.0
9,189,826.0
9,190,827.0
9,190,827.0
9,190,827.0
9,190,827.0
9,191,830.0
9,191,830.0
9,191,830.0
9,191,830.0
9,192,832.0
9,192,832.0
9,192,832.0
9,192,832.0
10,160,551.0
10,160,551.0
10,160,551.0
10,160,551.0
10,161,548.0
10,161,548.0
10,161,548.0
10,161,548.0
10,162,549.0
10,162,549.0
10,162,549.0
10,162,549.0
10,163,547.0
10,163,547.0
10,163,547.0
10,163,547.0
10,164,550.0
10,164,550.0
10,164,550.0
10,164,550.0
10,165,541.0
10,165,536.0
10,165,541.0
10,165,536.0
10,165,541.0
10,165,536.0
10,165,541.0
10,166,538.0
10,166,538.0
10,166,538.0
10,166,538.0
10,167,548.0
10,167,548.0
10,167,548.0
10,167,548.0
10,168,549.0
10,168,549.0
10,168,549.0
10,168,549.0
10,169,550.0
10,169,550.0
10,169,550.0
10,169,550.0
10,170,551.0
10,170,551.0
10,170,551.0
10,170,551.0
10,171,548.0
10,171,548.0
10,171,548.0
10,171,548.0
10,172,550.0
10,172,550.0
10,172,550.0
10,172,550.0
10,173,552.0
10,173,552.0
10,173,552.0
10,173,552.0
10,174,552.0
10,174,552.0
10,174,552.0
10,174,552.0
10,175,553.0
10,175,553.0
10,175,553.0
10,175,553.0
10,176,554.0
10,176,554.0
10,176,554.0
10,176,554.0
10,177,557.0
10,177,557.0
10,177,557.0
10,177,557.0
10,178,557.0
10,178,557.0
10,178,557.0
10,178,557.0
10,179,557.0
10,179,566.0
10,179,557.0
10,179,566.0
10,179,557.0
10,179,566.0
10,179,557.0
10,179,566.0
10,180,558.0
10,180,558.0
10,180,558.0
10,180,558.0
10,181,563.0
10,181,563.0
10,181,563.0
10,181,563.0
10,182,560.0
10,182,560.0
10,182,560.0
10,182,560.0
10,183,562.0
10,183,562.0
10,183,562.0
10,183,562.0
10,184,567.0
10,184,567.0
10,184,567.0
10,184,567.0
10,185,571.0
10,185,571.0
10,185,571.0
10,185,571.0
10,186,573.0
10,186,573.0
10,186,573.0
10,186,573.0
10,187,576.0
10,187,576.0
10,187,576.0
10,187,576.0
10,188,582.0
10,188,582.0
10,188,582.0
10,188,582.0
10,189,577.0
10,189,567.0
10,189,577.0
10,189,567.0
10,189,577.0
10,189,567.0
10,189,577.0
