Wave Index,Frame Number,Center of Mass X Coord
6,69,506.0
6,69,506.0
6,69,506.0
6,69,506.0
6,70,505.0
6,70,505.0
6,70,505.0
6,70,505.0
6,71,505.0
6,71,505.0
6,71,505.0
6,71,505.0
6,72,503.0
6,72,503.0
6,72,503.0
6,72,503.0
6,73,505.0
6,73,505.0
6,73,505.0
6,73,505.0
6,74,505.0
6,74,505.0
6,74,505.0
6,74,505.0
6,75,505.0
6,75,505.0
6,75,505.0
6,75,505.0
6,76,505.0
6,76,505.0
6,76,505.0
6,76,505.0
6,77,496.0
6,77,506.0
6,77,496.0
6,77,506.0
6,77,496.0
6,77,506.0
6,77,496.0
6,77,506.0
6,78,503.0
6,78,503.0
6,78,503.0
6,78,503.0
6,79,504.0
6,79,504.0
6,79,504.0
6,79,504.0
6,80,501.0
6,80,501.0
6,80,501.0
6,80,501.0
6,81,502.0
6,81,502.0
6,81,502.0
6,81,502.0
6,82,500.0
6,82,500.0
6,82,500.0
6,82,500.0
6,83,489.0
6,83,489.0
6,83,489.0
6,83,489.0
6,84,500.0
6,84,500.0
6,84,500.0
6,84,500.0
6,85,504.0
6,85,504.0
6,85,504.0
6,85,504.0
6,86,499.0
6,86,499.0
6,86,499.0
6,86,499.0
6,87,499.0
6,87,499.0
6,87,499.0
6,87,499.0
6,88,500.0
6,88,500.0
6,88,500.0
6,88,500.0
6,89,498.0
6,89,498.0
6,89,498.0
6,89,498.0
6,90,499.0
6,90,499.0
6,90,499.0
6,90,499.0
6,91,501.0
6,91,501.0
6,91,501.0
6,91,501.0
6,92,499.0
6,92,499.0
6,92,499.0
6,92,499.0
6,93,499.0
6,93,499.0
6,93,499.0
6,93,499.0
6,94,497.0
6,94,497.0
6,94,497.0
6,94,497.0
6,95,500.0
6,95,500.0
6,95,500.0
6,95,500.0
6,96,498.0
6,96,498.0
6,96,498.0
6,96,498.0
6,97,498.0
6,97,498.0
6,97,498.0
6,97,498.0
6,98,500.0
6,98,500.0
6,98,500.0
6,98,500.0
6,99,496.0
6,99,496.0
6,99,496.0
6,99,496.0
6,100,498.0
6,100,498.0
6,100,498.0
6,100,498.0
6,101,497.0
6,101,497.0
6,101,497.0
6,101,497.0
6,102,499.0
6,102,499.0
6,102,499.0
6,102,499.0
6,103,497.0
6,103,497.0
6,103,497.0
6,103,497.0
6,104,498.0
6,104,498.0
6,104,498.0
6,104,498.0
6,105,496.0
6,105,496.0
6,105,496.0
6,105,496.0
6,106,495.0
6,106,495.0
6,106,495.0
6,106,495.0
6,107,485.0
6,107,485.0
6,107,485.0
6,107,485.0
6,108,496.0
6,108,496.0
6,108,496.0
6,108,496.0
6,109,498.0
6,109,498.0
6,109,498.0
6,109,498.0
6,110,496.0
6,110,496.0
