Wave Index,Frame Number,Center of Mass X Coord
8,134,1122.0
8,134,1122.0
8,135,1121.0
8,135,1121.0
8,136,1120.0
8,136,1120.0
8,137,1121.0
8,137,1121.0
8,138,1121.0
8,138,1121.0
8,139,1120.0
8,139,1120.0
8,140,1120.0
8,140,1120.0
8,141,1121.0
8,141,1121.0
8,142,1121.0
8,142,1121.0
8,143,1120.0
8,143,1120.0
8,144,1120.0
8,144,1120.0
8,145,1120.0
8,145,1120.0
8,146,1119.0
8,146,1119.0
8,147,1120.0
8,147,1120.0
8,148,1119.0
8,148,1119.0
8,149,1120.0
8,149,1120.0
8,150,1120.0
8,150,1120.0
8,151,1120.0
8,151,1120.0
8,152,1119.0
8,152,1119.0
8,153,1119.0
8,153,1119.0
8,154,1119.0
8,154,1119.0
8,155,1120.0
8,155,1120.0
8,156,1119.0
8,156,1119.0
8,157,1119.0
8,157,1119.0
